,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
10219,"India Bazaar, The Beaches West (East Toronto)",43.6689985,-79.31557159999998,System Fitness,43.667171452103204,-79.31273345707406,Gym
10220,"India Bazaar, The Beaches West (East Toronto)",43.6689985,-79.31557159999998,Pizzaiolo,43.66895319839045,-79.31168339331794,Pizza Place
10221,"India Bazaar, The Beaches West (East Toronto)",43.6689985,-79.31557159999998,Measurement Park,43.666916002070764,-79.31263053498228,Park
10222,Studio District (East Toronto),43.6595255,-79.340923,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Shop
10223,Studio District (East Toronto),43.6595255,-79.340923,Reliable Halibut and Chips,43.660874,-79.340938,Seafood Restaurant
10224,Studio District (East Toronto),43.6595255,-79.340923,Baldini,43.661299966369135,-79.33902686943661,Italian Restaurant
10225,Studio District (East Toronto),43.6595255,-79.340923,Hooked,43.66040731524296,-79.34325721641623,Fish Market
10226,Studio District (East Toronto),43.6595255,-79.340923,Te Aro,43.66137281675049,-79.33857736283377,Coffee Shop
10227,Studio District (East Toronto),43.6595255,-79.340923,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop
10228,Studio District (East Toronto),43.6595255,-79.340923,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
10229,Studio District (East Toronto),43.6595255,-79.340923,Purple Penguin Cafe,43.660501150739734,-79.34256490845178,Café
10230,Studio District (East Toronto),43.6595255,-79.340923,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Shop
10231,Studio District (East Toronto),43.6595255,-79.340923,Wonder Pens,43.662809067344405,-79.34145159601191,Stationery Store
10232,Studio District (East Toronto),43.6595255,-79.340923,Brick Street Breads,43.66068453213004,-79.3425013474948,Bakery
10233,Studio District (East Toronto),43.6595255,-79.340923,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant
10234,Studio District (East Toronto),43.6595255,-79.340923,Boxcar Social,43.659722741351565,-79.34687077721378,Café
10235,Studio District (East Toronto),43.6595255,-79.340923,eastside social,43.661288901982886,-79.33915476536174,Comfort Food Restaurant
10236,Studio District (East Toronto),43.6595255,-79.340923,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery
10237,Studio District (East Toronto),43.6595255,-79.340923,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
10238,Studio District (East Toronto),43.6595255,-79.340923,7-Eleven,43.660897,-79.340159,Convenience Store
10239,Studio District (East Toronto),43.6595255,-79.340923,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park
10240,Studio District (East Toronto),43.6595255,-79.340923,Barrio Cerveceria,43.66043013260822,-79.34350897486634,Latin American Restaurant
10241,Studio District (East Toronto),43.6595255,-79.340923,The Thirsty Duck,43.66113846977925,-79.34010994796954,Gastropub
10242,Studio District (East Toronto),43.6595255,-79.340923,Starbucks,43.660742,-79.342362,Coffee Shop
10243,Studio District (East Toronto),43.6595255,-79.340923,Brooklyn Tavern,43.66193697467491,-79.33593786927155,American Restaurant
10244,Studio District (East Toronto),43.6595255,-79.340923,The Roy Public House,43.660451849464096,-79.34299382973943,Bar
10245,Studio District (East Toronto),43.6595255,-79.340923,McQueens Pub,43.66148312783299,-79.338072195258,Gastropub
10246,Studio District (East Toronto),43.6595255,-79.340923,The Bone House,43.66089376125636,-79.3410974737743,Pet Store
10247,Studio District (East Toronto),43.6595255,-79.340923,Good Neighbour,43.6610004575794,-79.34029809683763,Clothing Store
10248,Studio District (East Toronto),43.6595255,-79.340923,Queen Books,43.6606506251737,-79.34226723956905,Bookstore
10249,Studio District (East Toronto),43.6595255,-79.340923,EAT BKK Thai Kitchen,43.66045,-79.343113,Thai Restaurant
10250,Studio District (East Toronto),43.6595255,-79.340923,Gale's Snack Bar,43.658239,-79.339077,Diner
10251,Studio District (East Toronto),43.6595255,-79.340923,WAYLABAR,43.661234129782564,-79.33959722763221,Gay Bar
10252,Studio District (East Toronto),43.6595255,-79.340923,braised,43.660451867292366,-79.34334606916272,American Restaurant
10253,Studio District (East Toronto),43.6595255,-79.340923,Avling Kitchen & Brewery,43.661515,-79.338117,Brewery
10254,Studio District (East Toronto),43.6595255,-79.340923,Dwell Gym,43.6634116374049,-79.3411044597478,Gym / Fitness Center
10255,Studio District (East Toronto),43.6595255,-79.340923,Spirit Loft Yoga,43.66354815944136,-79.3413327874046,Yoga Studio
10256,Studio District (East Toronto),43.6595255,-79.340923,Saulter Street Brewery,43.6584115679406,-79.34639217979787,Brewery
10257,Studio District (East Toronto),43.6595255,-79.340923,District 28,43.65517388160507,-79.34059760137761,Coworking Space
10258,Lawrence Park (Central Toronto),43.7280205,-79.3887901,HYC Design Inc.,43.72679332718912,-79.39168095588684,Business Service
10259,Lawrence Park (Central Toronto),43.7280205,-79.3887901,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,Park
10260,Lawrence Park (Central Toronto),43.7280205,-79.3887901,Zodiac Swim School,43.72853205765438,-79.3828602612317,Swim School
10261,Lawrence Park (Central Toronto),43.7280205,-79.3887901,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
10262,Davisville North (Central Toronto),43.7127511,-79.3901975,Sherwood Park,43.71655100307589,-79.38777567141624,Park
10263,Davisville North (Central Toronto),43.7127511,-79.3901975,Homeway Restaurant & Brunch,43.71264120397444,-79.39155655199944,Breakfast Spot
10264,Davisville North (Central Toronto),43.7127511,-79.3901975,Summerhill Market North,43.71549914910689,-79.39288125988016,Food & Drink Shop
10265,Davisville North (Central Toronto),43.7127511,-79.3901975,Winners,43.71323606413252,-79.3938728363979,Department Store
10266,Davisville North (Central Toronto),43.7127511,-79.3901975,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
10267,Davisville North (Central Toronto),43.7127511,-79.3901975,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798,Hotel
10268,Davisville North (Central Toronto),43.7127511,-79.3901975,900 Mount Pleasant - Residents Gym,43.71167058860572,-79.3917671882441,Gym / Fitness Center
10269,Davisville North (Central Toronto),43.7127511,-79.3901975,Gym,43.71312601210131,-79.39353747528043,Gym
10270,Davisville North (Central Toronto),43.7127511,-79.3901975,The Ambassador,43.710417755332664,-79.39186039919568,Hotel
10271,Davisville North (Central Toronto),43.7127511,-79.3901975,redpath avenue parkette,43.712417066279734,-79.39449992445664,Playground
10272,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,Nailsense,43.71746731916717,-79.40065341489495,Spa
10273,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,lululemon,43.7134783384539,-79.4000817882245,Clothing Store
10274,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,A&W,43.715149,-79.399944,Fast Food Restaurant
10275,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
10276,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,Uncle Betty's Diner,43.7144524368588,-79.40009057656115,Diner
10277,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,Tim Hortons,43.71489400011398,-79.39977586269379,Coffee Shop
10278,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,Starbucks,43.71559,-79.40045,Coffee Shop
10279,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,Second Cup,43.714583000256965,-79.40011973797179,Café
10280,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,Sporting Life,43.71627717160474,-79.40024796918705,Sporting Goods Shop
10281,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,St. Clements - Yonge Parkette,43.71206179547874,-79.40425523454469,Park
10282,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,Civello Salon,43.71511093497453,-79.40030409940266,Salon / Barbershop
10283,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,The Captain’s Boil,43.715789,-79.400187,Seafood Restaurant
10284,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,GAP,43.71544977487359,-79.40008916661074,Clothing Store
10285,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,Tio's Urban Mexican,43.71463,-79.4,Mexican Restaurant
10286,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,Barreworks,43.71407030751952,-79.40010911522093,Yoga Studio
10287,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,Sushi Shop,43.713861,-79.400093,Restaurant
10288,North Toronto West (Central Toronto),43.7153834,-79.40567840000001,Budget Car & Truck Rental,43.718479,-79.401165,Rental Car Location
10289,Davisville (Central Toronto),43.7043244,-79.3887901,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
10290,Davisville (Central Toronto),43.7043244,-79.3887901,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant
10291,Davisville (Central Toronto),43.7043244,-79.3887901,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
10292,Davisville (Central Toronto),43.7043244,-79.3887901,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
10293,Davisville (Central Toronto),43.7043244,-79.3887901,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
10294,Davisville (Central Toronto),43.7043244,-79.3887901,Thai Spicy House,43.7019616162845,-79.3875129672506,Thai Restaurant
10295,Davisville (Central Toronto),43.7043244,-79.3887901,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
10296,Davisville (Central Toronto),43.7043244,-79.3887901,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
10297,Davisville (Central Toronto),43.7043244,-79.3887901,June Rowlands Park,43.70051698238234,-79.38918866607341,Park
10298,Davisville (Central Toronto),43.7043244,-79.3887901,Mastermind Toys,43.704839243420075,-79.38854629838522,Toy / Game Store
10299,Davisville (Central Toronto),43.7043244,-79.3887901,Positano,43.704558,-79.38863854,Italian Restaurant
10300,Davisville (Central Toronto),43.7043244,-79.3887901,Petro-Canada,43.70226903889355,-79.38795536756516,Gas Station
10301,Davisville (Central Toronto),43.7043244,-79.3887901,Starbucks,43.705923,-79.389548,Coffee Shop
10302,Davisville (Central Toronto),43.7043244,-79.3887901,souvlaki express,43.70737794652891,-79.38984793934696,Greek Restaurant
10303,Davisville (Central Toronto),43.7043244,-79.3887901,Subway,43.70176337400996,-79.38780495416756,Sandwich Place
10304,Davisville (Central Toronto),43.7043244,-79.3887901,Pizza Pizza,43.70613821755869,-79.38929246805056,Pizza Place
10305,Davisville (Central Toronto),43.7043244,-79.3887901,GoodLife Fitness Toronto Mount Pleasant and Davisville,43.700802,-79.386417,Gym
10306,Davisville (Central Toronto),43.7043244,-79.3887901,Hazel's Diner,43.70210267511542,-79.3876176468172,Diner
10307,Davisville (Central Toronto),43.7043244,-79.3887901,Hokkaido Sushi,43.708081718364554,-79.38999467246003,Sushi Restaurant
10308,Davisville (Central Toronto),43.7043244,-79.3887901,Second Cup,43.704344001380505,-79.38865888961692,Coffee Shop
10309,Davisville (Central Toronto),43.7043244,-79.3887901,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
10310,Davisville (Central Toronto),43.7043244,-79.3887901,Shoppers Drug Mart,43.707806,-79.389893,Pharmacy
10311,Davisville (Central Toronto),43.7043244,-79.3887901,Granite Brewery,43.70799119535042,-79.38994275728216,Brewery
10312,Davisville (Central Toronto),43.7043244,-79.3887901,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
10313,Davisville (Central Toronto),43.7043244,-79.3887901,Meow Cat Cafe,43.702927,-79.38819,Café
10314,Davisville (Central Toronto),43.7043244,-79.3887901,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
10315,Davisville (Central Toronto),43.7043244,-79.3887901,Dollarama,43.706971,-79.389978,Discount Store
10316,Davisville (Central Toronto),43.7043244,-79.3887901,Bread and Butter,43.70158248227423,-79.3873587869354,Sandwich Place
10317,Davisville (Central Toronto),43.7043244,-79.3887901,Starving Artist,43.701538,-79.38724,Restaurant
10318,Davisville (Central Toronto),43.7043244,-79.3887901,Pizzaiolo,43.70730077620926,-79.38982962163259,Pizza Place
10319,Davisville (Central Toronto),43.7043244,-79.3887901,Crossfit Metric,43.70747956557104,-79.38985687683696,Gym
10320,Davisville (Central Toronto),43.7043244,-79.3887901,Popeyes Louisiana Kitchen,43.707787176859455,-79.39203560368372,Fried Chicken Joint
10321,Davisville (Central Toronto),43.7043244,-79.3887901,Apple Tree Farmer's Market,43.70032613903132,-79.38976045544334,Farmers Market
10322,Davisville (Central Toronto),43.7043244,-79.3887901,Joanne's Deli,43.708226788801085,-79.39107445800583,Deli / Bodega
10323,Davisville (Central Toronto),43.7043244,-79.3887901,Marcheleo's Gourmet Marketplace,43.70804065392919,-79.39219480282117,Gourmet Shop
10324,"Moore Park, Summerhill East (Central Toronto)",43.6895743,-79.38315990000001,Loring-Wyle Parkette,43.690270427217385,-79.3834375880377,Park
10325,"Moore Park, Summerhill East (Central Toronto)",43.6895743,-79.38315990000001,Moore Park Tennis Club,43.693289308734215,-79.38289953522846,Tennis Court
10326,"Moore Park, Summerhill East (Central Toronto)",43.6895743,-79.38315990000001,Moorevale Park,43.693609879336925,-79.38346507970056,Playground
10327,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
10328,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
10329,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
10330,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,RBC Royal Bank,43.68805843886538,-79.39447781672222,Bank
10331,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,Starbucks,43.686756,-79.398292,Coffee Shop
10332,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
10333,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
10334,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
10335,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
10336,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
10337,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
10338,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
10339,"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park (Central Toronto)",43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
10340,Rosedale (Downtown Toronto),43.6795626,-79.37752940000001,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
10341,Rosedale (Downtown Toronto),43.6795626,-79.37752940000001,Whitney Park,43.68203573063681,-79.37378835021306,Park
10342,Rosedale (Downtown Toronto),43.6795626,-79.37752940000001,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
10343,Rosedale (Downtown Toronto),43.6795626,-79.37752940000001,Milkman's Lane,43.676352068015554,-79.37384239440172,Trail
10344,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
10345,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
10346,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
10347,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
10348,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
10349,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
10350,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
10351,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
10352,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
10353,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
10354,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
10355,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
10356,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
10357,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
10358,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
10359,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
10360,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Subway,43.66564329610601,-79.3683001523662,Sandwich Place
10361,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.6643837,-79.3683282,Bakery
10362,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
10363,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
10364,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
10365,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
10366,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
10367,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
10368,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
10369,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
10370,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
10371,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
10372,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
10373,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Tender Trap Restaurant,43.66772379650776,-79.36948477788651,Chinese Restaurant
10374,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Staij & Co Café and Pastry Boutique,43.666862703979966,-79.36922818422318,Café
10375,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Cabbagetown Boxing Club,43.66635649643754,-79.36936238125051,Gym / Fitness Center
10376,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
10377,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Tim Hortons / Esso,43.66712972601009,-79.37066407870991,Coffee Shop
10378,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
10379,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
10380,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
10381,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
10382,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Matt's No Frills,43.663515,-79.367166,Grocery Store
10383,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
10384,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Thai Room - Carlton,43.6641587260231,-79.36818872980979,Thai Restaurant
10385,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Beckers,43.66745509366002,-79.3732981061779,Convenience Store
10386,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
10387,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
10388,"St. James Town, Cabbagetown (Downtown Toronto)",43.667967,-79.3676753,241 Pizza,43.663488,-79.36755,Pizza Place
10389,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
10390,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
10391,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
10392,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
10393,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
10394,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
10395,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Como En Casa,43.66516,-79.384796,Mexican Restaurant
10396,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Sushi Garden,43.66485840073255,-79.38494112880176,Sushi Restaurant
10397,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
10398,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
10399,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Baskin-Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
10400,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
10401,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
10402,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
10403,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
10404,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
10405,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
10406,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
10407,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Riddle Room,43.665881092438454,-79.38493615023397,Escape Room
10408,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
10409,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
10410,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
10411,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
10412,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
10413,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
10414,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Boutique Bar,43.664219464355675,-79.3804123393745,Gay Bar
10415,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Starbucks,43.66498,-79.38051,Coffee Shop
10416,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Wish,43.66875926600152,-79.38569365317709,Restaurant
10417,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
10418,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
10419,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
10420,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
10421,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
10422,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
10423,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Tokyo Kitchen,43.66878262373862,-79.38515305215851,Japanese Restaurant
10424,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
10425,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
10426,Church and Wellesley (Downtown Toronto),43.6658599,-79.38315990000001,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
